"price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","sqft_above","sqft_basement","city","statezip","House_Age","monthHS","dayHS","sqft_basement_Categorized"
2400000,"4","3.25",4140,20734,"1","0","1","3",3300,840,"Clyde Hill","WA 98004",9,"05","30","2"
369000,"3","2",1550,8509,"1","0","0","3",1150,400,"Seattle","WA 98106",25,"05","30","1"
1385000,"6","2.75",5700,20000,"1","0","4","4",2850,2850,"Bellevue","WA 98006",37,"05","30","6"
349900,"3","2.5",2200,7278,"2","0","0","3",2200,0,"Renton","WA 98058",5,"05","30","0"
650000,"2","2.5",1740,2500,"2","0","2","3",1210,530,"Seattle","WA 98112",20,"05","30","1"
299950,"3","1",1210,9525,"1","0","0","3",1210,0,"Seattle","WA 98106",9,"05","30","0"
625000,"4","3.25",4240,25639,"2","0","3","3",3550,690,"Federal Way","WA 98023",25,"05","30","2"
190000,"3","2.25",1590,11745,"1","0","0","3",1090,500,"Auburn","WA 98001",36,"05","30","1"
715000,"4","1.75",3420,7200,"1","0","3","5",1770,1650,"Seattle","WA 98125",67,"05","30","4"
659000,"4","2.5",3190,11375,"1","0","0","5",2210,980,"Seattle","WA 98125",68,"05","30","2"
490000,"3","1.75",1920,5405,"1","0","2","4",960,960,"Seattle","WA 98126",26,"05","30","2"
415000,"2","1.75",1340,4664,"1","0","0","3",1340,0,"Redmond","WA 98053",11,"05","30","0"
750000,"3","1.75",1700,8400,"1","0","0","3",1460,240,"Seattle","WA 98199",2,"05","30","1"
7e+05,"4","2.5",2310,3570,"1.5","0","0","3",1490,820,"Seattle","WA 98103",0,"05","30","2"
425000,"3","1.75",1510,44000,"1","0","0","3",1240,270,"North Bend","WA 98045",25,"05","30","1"
655000,"4","2.25",2060,8470,"1","0","0","3",1440,620,"Bellevue","WA 98006",5,"05","30","2"
1365000,"3","2.5",2090,6000,"1.5","0","0","4",2090,0,"Seattle","WA 98105",86,"05","30","0"
458000,"5","2.5",3090,23265,"1","0","0","3",2990,100,"Bothell","WA 98011",14,"05","30","1"
330000,"2","2.5",1240,1546,"2","0","0","3",1240,0,"Seattle","WA 98108",7,"05","30","0"
384950,"3","2.5",1860,3690,"2","0","0","3",1860,0,"Kenmore","WA 98028",14,"05","30","0"
560000,"3","1.5",2000,7350,"1","0","0","3",2000,0,"Seattle","WA 98177",61,"05","30","0"
950000,"4","1.75",2500,92347,"1","0","0","4",1500,1000,"Mercer Island","WA 98040",44,"05","30","2"
465000,"4","2.25",1820,20349,"1","0","0","5",1340,480,"Woodinville","WA 98072",37,"05","30","1"
425000,"3","2.25",1820,8058,"1","0","0","3",1260,560,"Kirkland","WA 98034",40,"05","30","2"
315000,"3","2",1060,5750,"1","0","0","3",1060,0,"Seattle","WA 98126",1,"05","30","0"
530000,"3","2.5",1950,9906,"2","0","0","3",1950,0,"Sammamish","WA 98074",14,"05","30","0"
399000,"2","1",940,4800,"1","0","0","4",940,0,"Seattle","WA 98116",59,"05","30","0"
168000,"2","1.5",1220,3568,"1.5","0","0","4",1220,0,"Des Moines","WA 98198",22,"05","30","0"
1886700,"5","3.5",4180,17935,"2","0","0","3",4180,0,"Bellevue","WA 98004",11,"05","30","0"
374000,"3","1",1200,9800,"1","0","0","4",1200,0,"Woodinville","WA 98072",43,"05","30","0"
740000,"5","3.75",3990,18897,"2","0","0","3",3090,900,"Seattle","WA 98125",4,"05","30","2"
280000,"2","1",1880,7560,"1","0","0","3",940,940,"Seattle","WA 98126",13,"05","30","2"
322000,"4","2.5",2280,7200,"2","0","0","3",2280,0,"Kent","WA 98030",20,"05","30","0"
459900,"3","1.75",2580,11000,"1","0","0","4",1290,1290,"Bellevue","WA 98006",15,"05","30","3"
750000,"4","2.75",2600,4674,"1","0","0","3",1560,1040,"Seattle","WA 98115",38,"05","30","2"
1256500,"4","2.5",3150,13700,"2","0","0","4",3150,0,"Mercer Island","WA 98040",48,"05","30","0"
3710000,"4","3.5",5550,28078,"2","0","2","4",3350,2200,"Medina","WA 98039",14,"05","30","5"
427000,"5","2.75",2220,4000,"1","0","0","3",1230,990,"Seattle","WA 98144",1,"05","30","2"
8e+05,"2","2.25",1730,31491,"2","1","2","4",1730,0,"Vashon","WA 98070",26,"05","30","0"
735000,"4","3",2840,4120,"1.5","0","0","4",2060,780,"Seattle","WA 98118",83,"05","30","2"
642000,"4","2.5",2560,8780,"2","0","0","3",2560,0,"Issaquah","WA 98029",22,"05","30","0"
240000,"3","2",1330,6000,"1","0","0","4",630,700,"Seattle","WA 98108",43,"05","30","2"
645500,"2","1",1890,5202,"1.5","0","0","4",1890,0,"Seattle","WA 98117",25,"05","30","0"
568000,"4","2",2340,50233,"1","0","0","4",1170,1170,"Sammamish","WA 98075",48,"05","30","3"
325000,"3","1.75",2180,10230,"1","0","0","4",1090,1090,"Seattle","WA 98118",13,"05","30","3"
825500,"3","2.5",2780,11964,"2","0","0","3",2780,0,"Kirkland","WA 98034",5,"05","30","0"
499431,"4","2.75",2620,6019,"2","0","0","3",2620,0,"North Bend","WA 98045",91,"05","30","0"
919204,"4","3.5",3760,5000,"2","0","0","3",2860,900,"Seattle","WA 98117",0,"05","30","2"
545000,"4","2.5",2720,4738,"2","0","0","3",2720,0,"Snoqualmie","WA 98065",102,"05","30","0"
660000,"3","2.25",2675,40910,"2","0","0","3",2675,0,"Sammamish","WA 98075",30,"05","31","0"
538888,"5","2.75",2080,13189,"2","0","0","3",2080,0,"Sammamish","WA 98074",14,"05","31","0"
693000,"3","2.5",2460,12028,"2","0","0","3",2460,0,"Redmond","WA 98052",18,"05","31","0"
289950,"3","2.5",1960,3480,"2","0","0","3",1960,0,"Renton","WA 98056",11,"05","31","0"
587000,"4","2.5",2550,6256,"2","0","0","3",2550,0,"Woodinville","WA 98072",22,"05","31","0"
615000,"3","2.25",1760,1146,"3","0","0","3",1760,0,"Seattle","WA 98122",0,"05","31","0"
459000,"3","1.75",1620,7330,"1","0","0","4",1090,530,"Kirkland","WA 98034",40,"06","01","1"
1505000,"4","3.5",3480,7232,"2","0","0","3",2580,900,"Seattle","WA 98144",4,"06","01","2"
660000,"4","1.75",2780,9900,"2","0","0","4",2780,0,"Sammamish","WA 98074",14,"06","01","0"
1595000,"5","3",3640,8239,"2","0","3","3",2540,1100,"Bellevue","WA 98008",32,"06","01","3"
250000,"1","1",750,4000,"1","0","0","3",750,0,"Seattle","WA 98136",96,"06","01","0"
315000,"3","1",960,6634,"1","0","0","3",960,0,"Seattle","WA 98125",6,"06","02","0"
404000,"3","1.5",2030,8880,"1","0","0","3",1330,700,"Seattle","WA 98108",6,"06","02","2"
559900,"3","2.75",2930,5569,"1","0","0","3",1860,1070,"Woodinville","WA 98072",11,"06","02","3"
285000,"2","2.5",1380,1073,"2","0","0","3",1140,240,"Seattle","WA 98126",3,"06","02","1"
5e+05,"3","2",1720,5525,"1","0","2","5",960,760,"Seattle","WA 98108",73,"06","02","2"
380000,"2","1",1210,4800,"1","0","0","3",1060,150,"Seattle","WA 98108",9,"06","02","1"
469000,"3","1",950,4250,"1.5","0","0","5",950,0,"Seattle","WA 98122",29,"06","02","0"
405000,"2","1.75",1710,4234,"2","0","0","3",1330,380,"Seattle","WA 98136",35,"06","02","1"
439900,"2","2",1410,12282,"1.5","0","0","5",1410,0,"Preston","WA 98050",26,"06","02","0"
525000,"4","2.5",2910,7631,"2","0","2","3",2910,0,"Maple Valley","WA 98038",8,"06","02","0"
275000,"3","2",1380,4500,"1","0","0","3",1380,0,"Maple Valley","WA 98038",6,"06","02","0"
629000,"3","2",1760,5000,"1","0","0","5",960,800,"Seattle","WA 98199",94,"06","02","2"
395000,"1","1",730,3000,"1","0","0","3",730,0,"Seattle","WA 98107",35,"06","02","0"
965000,"4","2.5",2460,5000,"2","0","0","5",1620,840,"Seattle","WA 98112",76,"06","02","2"
820000,"3","1.75",2160,6272,"1","0","0","4",1390,770,"Seattle","WA 98115",13,"06","02","2"
661000,"4","2.25",1990,4600,"1.5","0","2","4",1420,570,"Seattle","WA 98126",56,"06","02","2"
789000,"3","3",3740,39640,"2","0","2","3",3740,0,"Vashon","WA 98070",23,"06","02","0"
668500,"4","2.5",2710,5500,"2","0","0","3",2710,0,"Sammamish","WA 98074",15,"06","02","0"
350000,"3","2.5",2680,7836,"2","0","0","3",2680,0,"Auburn","WA 98092",5,"06","02","0"
250000,"4","2",1850,7560,"1","0","0","4",1540,310,"Kent","WA 98032",14,"06","02","1"
725995,"4","2.5",3190,7869,"2","0","2","3",3190,0,"Snoqualmie","WA 98065",13,"06","02","0"
686000,"3","1.5",1840,9990,"2","0","0","5",1840,0,"Seattle","WA 98177",53,"06","02","0"
665000,"4","2.5",2720,10000,"2","0","0","3",2720,0,"Sammamish","WA 98074",14,"06","02","0"
1965221,"4","3.5",4370,8510,"2","0","1","3",3610,760,"Bellevue","WA 98004",11,"06","02","2"
653000,"3","2.5",2290,3475,"2","0","0","3",2290,0,"Issaquah","WA 98029",8,"06","02","0"
430000,"2","1",990,4802,"1","0","0","3",990,0,"Seattle","WA 98117",2,"06","02","0"
305000,"2","1.5",1140,2980,"2","0","0","3",1140,0,"Issaquah","WA 98029",14,"06","02","0"
809000,"4","1.5",1840,4337,"2","0","0","4",1840,0,"Seattle","WA 98112",97,"06","02","0"
440150,"2","1",1110,6800,"1","0","0","5",1000,110,"Seattle","WA 98133",67,"06","02","1"
615000,"4","2.5",2150,9070,"2","0","0","4",2150,0,"Redmond","WA 98052",29,"06","02","0"
1035000,"3","2.5",2230,5750,"2","0","0","3",2230,0,"Kirkland","WA 98033",11,"06","02","0"
455000,"2","1",1170,6000,"1","0","0","4",970,200,"Seattle","WA 98103",16,"06","02","1"
635000,"3","2.5",1960,7200,"1","0","0","4",980,980,"Seattle","WA 98118",13,"06","02","2"
675000,"3","2.25",2610,9002,"2","0","0","3",2610,0,"Redmond","WA 98052",14,"06","02","0"
316000,"3","2.25",2130,8721,"1","0","0","3",1570,560,"Kent","WA 98031",14,"06","02","2"
955000,"3","2.25",3020,43560,"2","0","0","3",2720,300,"Bellevue","WA 98005",4,"06","02","1"
985000,"3","1.75",1670,5400,"2","0","0","5",1670,0,"Seattle","WA 98112",102,"06","02","0"
465500,"3","1.75",1890,7004,"1","0","0","3",1290,600,"Seattle","WA 98118",21,"06","02","2"
305000,"3","1",950,13475,"1","0","0","3",950,0,"Shoreline","WA 98155",9,"06","02","0"
645000,"4","2.5",2430,14400,"1","0","0","5",1670,760,"Bellevue","WA 98007",51,"06","02","2"
730000,"4","2",2360,6000,"1","0","0","5",1260,1100,"Seattle","WA 98199",75,"06","02","3"
366000,"3","1.75",1510,8301,"1","0","0","3",1510,0,"Kirkland","WA 98034",3,"06","02","0"
472500,"3","2",1750,15500,"1","0","0","3",1490,260,"Sammamish","WA 98075",32,"06","02","1"
550000,"3","2",1810,4064,"1.5","0","0","3",1810,0,"Seattle","WA 98103",12,"06","02","0"
410000,"4","1.75",1790,11875,"1","0","0","4",1490,300,"Issaquah","WA 98027",45,"06","02","1"
535000,"3","2.5",1690,9626,"2","0","0","3",1690,0,"Issaquah","WA 98027",30,"06","02","0"
432500,"3","2.5",2240,6396,"2","0","0","3",2240,0,"Snoqualmie","WA 98065",12,"06","02","0"
870000,"4","3",4500,21780,"2","0","2","3",3040,1460,"Mercer Island","WA 98040",34,"06","02","3"
492000,"3","1.75",2770,39927,"1","0","0","4",1580,1190,"Issaquah","WA 98027",14,"06","02","3"
199950,"3","1",1010,7245,"1","0","0","3",1010,0,"Federal Way","WA 98003",4,"06","02","0"
439800,"3","1.5",1120,6900,"1","0","0","5",1120,0,"Bellevue","WA 98007",58,"06","02","0"
320000,"5","2.5",3020,21441,"1","0","0","4",1510,1510,"Kent","WA 98042",14,"06","02","3"
687000,"4","3.25",4400,186846,"2","0","0","4",4400,0,"Enumclaw","WA 98022",21,"06","02","0"
274950,"3","1",1450,8820,"1","0","0","3",1050,400,"Tukwila","WA 98168",10,"06","02","1"
270000,"4","2.5",1920,8497,"2","0","0","3",1920,0,"Auburn","WA 98092",8,"06","02","0"
342000,"2","2.5",1175,1366,"2","0","0","3",740,435,"Seattle","WA 98103",9,"06","02","1"
327000,"3","1.5",1320,13200,"1","0","0","3",1320,0,"Renton","WA 98059",0,"06","02","0"
455000,"2","1",1140,5720,"1","0","0","3",850,290,"Seattle","WA 98115",2,"06","02","1"
540000,"4","1.75",1720,4240,"1.5","0","0","4",1460,260,"Seattle","WA 98144",46,"06","02","1"
411000,"4","2.75",2150,9915,"1","0","0","5",1240,910,"Newcastle","WA 98056",38,"06","02","2"
544000,"3","1.5",1790,8203,"1.5","0","1","3",1790,0,"Seattle","WA 98116",8,"06","02","0"
568500,"3","2.75",2180,7519,"1","0","0","4",1310,870,"Redmond","WA 98052",33,"06","02","2"
391000,"3","2.25",1410,1290,"2","0","0","3",1290,120,"Issaquah","WA 98027",11,"06","02","1"
298000,"3","2.5",1950,3600,"2","0","0","3",1950,0,"Maple Valley","WA 98038",4,"06","02","0"
328500,"3","2.5",1950,8130,"2","0","0","4",1950,0,"Kent","WA 98042",24,"06","03","0"
850000,"3","1.75",1370,3850,"1","0","0","5",770,600,"Seattle","WA 98112",26,"06","03","2"
930000,"4","2.5",2200,4000,"2","0","0","5",1430,770,"Seattle","WA 98119",106,"06","03","2"
495000,"4","2.25",2220,8872,"1","0","0","4",1110,1110,"Bellevue","WA 98006",13,"06","03","3"
5e+05,"3","1.75",1620,4200,"1","0","0","5",830,790,"Seattle","WA 98115",69,"06","03","2"
325000,"3","1.75",2250,26337,"1","0","0","3",2250,0,"Auburn","WA 98092",34,"06","03","0"
365000,"3","2.5",1720,99916,"2","0","0","4",1720,0,"Kent","WA 98042",24,"06","03","0"
471000,"4","2.5",3030,9687,"2","0","0","3",2020,1010,"North Bend","WA 98045",8,"06","03","2"
503000,"3","2.5",2190,4882,"2","0","0","3",2190,0,"Lake Forest Park","WA 98155",15,"06","03","0"
230000,"3","2",1440,5600,"1","0","0","4",720,720,"Renton","WA 98056",7,"06","03","2"
550000,"4","2.5",2170,9600,"1","0","0","3",1460,710,"Redmond","WA 98052",34,"06","03","2"
1100000,"4","3.75",2930,3200,"1.5","0","0","5",2130,800,"Seattle","WA 98119",89,"06","03","2"
193000,"3","1.5",1180,9048,"1","0","0","3",1180,0,"Burien","WA 98148",2,"06","03","0"
590000,"4","4.25",2360,57514,"2","0","0","4",2360,0,"Federal Way","WA 98003",27,"06","03","0"
712500,"3","1.5",1660,8797,"1","0","0","4",1660,0,"Bellevue","WA 98004",58,"06","03","0"
689800,"3","2.75",2390,9313,"1","0","0","5",1390,1000,"Seattle","WA 98133",72,"06","03","2"
430000,"3","2",1360,5120,"1.5","0","0","4",910,450,"Seattle","WA 98116",90,"06","03","1"
785200,"3","2.25",1840,3500,"1.5","0","0","5",1540,300,"Seattle","WA 98122",104,"06","03","1"
474900,"3","2.25",1800,43647,"1","0","0","4",1800,0,"Woodinville","WA 98072",22,"06","03","0"
1070000,"4","3.75",4130,12320,"2","0","0","3",4130,0,"Newcastle","WA 98059",13,"06","03","0"
435000,"3","1.75",2220,132858,"1","0","0","3",1110,1110,"Issaquah","WA 98027",14,"06","03","3"
941500,"5","3.5",3490,9680,"2","0","4","3",2460,1030,"Shoreline","WA 98177",34,"06","03","2"
835000,"4","2.75",1550,4000,"1.5","0","0","3",1550,0,"Seattle","WA 98105",17,"06","03","0"
713250,"3","2",2050,9000,"1","0","0","4",2050,0,"Mercer Island","WA 98040",15,"06","03","0"
440000,"2","1",1230,6600,"1","0","0","3",1130,100,"Seattle","WA 98118",0,"06","03","1"
580135,"4","2.5",3150,5886,"2","0","0","3",3150,0,"Renton","WA 98059",0,"06","03","0"
575000,"3","2.25",3800,33825,"1","0","0","4",3330,470,"Kent","WA 98042",22,"06","03","1"
235000,"3","2",1530,8700,"1","0","0","4",1530,0,"Renton","WA 98055",44,"06","03","0"
660000,"3","2.5",2290,2798,"3","0","0","4",2290,0,"Seattle","WA 98102",31,"06","03","0"
280000,"2","1.5",1480,15641,"1","0","0","4",1480,0,"Seattle","WA 98146",13,"06","03","0"
268000,"3","1.75",1970,10270,"1","0","0","4",1970,0,"Kent","WA 98032",48,"06","03","0"
235000,"2","1",720,4840,"1","0","0","4",720,0,"Seattle","WA 98126",26,"06","03","0"
390000,"3","2",1080,7236,"1","0","0","5",1080,0,"Seattle","WA 98125",67,"06","03","0"
654950,"4","2.5",2790,45902,"2","0","0","3",2790,0,"Woodinville","WA 98077",14,"06","03","0"
449500,"5","2.75",2040,7488,"1","0","0","4",1200,840,"Kirkland","WA 98034",45,"06","03","2"
150000,"3","1",1320,8220,"1","0","0","3",1320,0,"Des Moines","WA 98198",25,"06","03","0"
440000,"3","2.25",1680,57063,"2","0","0","4",1680,0,"North Bend","WA 98045",25,"06","03","0"
710000,"3","2",2140,4923,"1","0","0","4",1070,1070,"Seattle","WA 98103",86,"06","03","3"
420000,"3","1.75",1660,9600,"1","0","0","3",1380,280,"Bothell","WA 98011",1,"06","03","1"
312000,"3","2.25",1540,5338,"1","0","0","5",770,770,"Seattle","WA 98115",60,"06","03","2"
235000,"3","1",1250,15603,"1","0","0","4",1250,0,"Renton","WA 98056",55,"06","03","0"
437000,"5","2",2120,137565,"1.5","0","0","3",2120,0,"Vashon","WA 98070",31,"06","03","0"
545000,"3","1.75",1810,3000,"1.5","0","0","4",1810,0,"Seattle","WA 98107",111,"06","03","0"
640000,"3","2.5",2370,11172,"2","0","0","3",2370,0,"Newcastle","WA 98056",21,"06","03","0"
432000,"3","2.5",1970,4036,"2","0","0","4",1970,0,"Snoqualmie","WA 98065",11,"06","03","0"
548000,"3","2.5",2110,4099,"2","0","0","3",2110,0,"Woodinville","WA 98072",13,"06","03","0"
830000,"3","3",2080,10521,"1.5","0","0","3",2080,0,"Kirkland","WA 98034",11,"06","03","0"
875000,"4","2.25",3720,12384,"1","0","2","5",1860,1860,"Sammamish","WA 98075",44,"06","03","4"
409950,"2","1.75",1370,5125,"1","0","0","5",1370,0,"Seattle","WA 98103",70,"06","03","0"
695000,"4","2.5",2961,12146,"2","0","0","3",2961,0,"Sammamish","WA 98075",8,"06","03","0"
562100,"3","2.25",2090,12112,"2","0","0","3",2090,0,"Redmond","WA 98052",5,"06","03","0"
475000,"3","2.5",2600,7210,"2","0","0","3",2600,0,"Renton","WA 98059",25,"06","03","0"
425000,"3","2.25",1870,9000,"1","0","0","3",1440,430,"Bothell","WA 98011",36,"06","03","1"
6e+05,"4","2.5",2620,9873,"2","0","0","3",2620,0,"Issaquah","WA 98075",14,"06","03","0"
770000,"3","2.5",2430,54059,"2","0","0","3",2430,0,"Issaquah","WA 98027",14,"06","03","0"
239000,"3","1.75",1340,16480,"1","0","0","4",1340,0,"Kent","WA 98042",46,"06","03","0"
295000,"2","1",1170,10621,"1","0","0","3",1170,0,"North Bend","WA 98045",6,"06","03","0"
613000,"5","2.5",2070,12000,"1","0","0","4",1340,730,"Bellevue","WA 98008",47,"06","03","2"
960000,"4","3",4590,9150,"2","0","0","3",3490,1100,"Seattle","WA 98177",1,"06","03","3"
847000,"5","1",2550,4623,"2.5","0","0","4",2550,0,"Seattle","WA 98122",109,"06","03","0"
206000,"3","1",1060,9600,"1","0","0","4",1060,0,"Federal Way","WA 98023",52,"06","03","0"
253000,"2","1.75",1220,5000,"1","0","0","5",860,360,"Renton","WA 98057",93,"06","03","1"
430000,"4","2.25",1790,7203,"1","0","0","4",1110,680,"Lake Forest Park","WA 98155",41,"06","03","2"
605000,"3","2",2060,4040,"1","0","0","4",1120,940,"Seattle","WA 98103",26,"06","03","2"
425000,"2","2.5",1140,1182,"3","0","0","3",1140,0,"Seattle","WA 98107",7,"06","03","0"
375900,"6","1.5",2550,33740,"1","0","0","4",1750,800,"Federal Way","WA 98023",42,"06","03","2"
1298000,"4","3.5",2790,10125,"1.5","0","0","5",2790,0,"Mercer Island","WA 98040",29,"06","03","0"
210000,"3","1",1110,7962,"1","0","0","3",1110,0,"Seattle","WA 98146",11,"06","03","0"
234000,"2","1",940,5375,"1","0","0","4",940,0,"Des Moines","WA 98198",62,"06","03","0"
285000,"3","1.75",2880,18296,"1","0","0","3",1580,1300,"Tukwila","WA 98168",10,"06","03","3"
4e+05,"3","1.5",1200,4800,"1","0","0","4",1200,0,"Bellevue","WA 98007",52,"06","03","0"
718000,"3","1",1030,4958,"1","0","0","5",1030,0,"Seattle","WA 98105",16,"06","03","0"
174500,"2","2.5",1240,2689,"2","0","0","3",1240,0,"Federal Way","WA 98003",28,"06","03","0"
222400,"3","2",1200,9566,"1","0","0","3",1200,0,"Pacific","WA 98047",19,"06","03","0"
250000,"3","2.25",1765,7652,"2","0","0","3",1765,0,"Federal Way","WA 98003",18,"06","03","0"
930000,"2","2.5",2680,11214,"1","0","0","3",2680,0,"Redmond","WA 98053",8,"06","03","0"
272500,"3","2",1410,7622,"1","0","0","4",1410,0,"Renton","WA 98058",31,"06","03","0"
363990,"4","2.5",2240,3712,"2","0","0","3",2240,0,"Maple Valley","WA 98038",0,"06","03","0"
427874,"3","3",2340,5002,"2","0","0","3",2340,0,"North Bend","WA 98045",91,"06","03","0"
320000,"3","3.25",1530,1602,"2","0","0","3",1140,390,"Seattle","WA 98106",91,"06","03","1"
299000,"1","0.75",560,12120,"1","0","0","3",560,0,"Carnation","WA 98014",3,"06","04","0"
240500,"3","1.75",1460,10584,"1","0","0","3",990,470,"Seattle","WA 98168",17,"06","04","1"
320000,"3","1.5",1650,9380,"1","0","0","5",1130,520,"Renton","WA 98058",36,"06","04","1"
1270000,"5","2.5",3200,17204,"1","0","0","3",2160,1040,"Bellevue","WA 98004",6,"06","04","2"
658588,"3","2.25",2560,41346,"2","0","0","3",2560,0,"Issaquah","WA 98027",28,"06","04","0"
340000,"3","1.75",2190,12626,"2","0","0","4",2190,0,"Kent","WA 98042",14,"06","04","0"
2e+05,"3","1.5",2060,15837,"1.5","0","0","3",2060,0,"Renton","WA 98057",9,"06","04","0"
1025000,"3","1.75",2640,8000,"1","0","3","4",1320,1320,"Mercer Island","WA 98040",13,"06","04","3"
275000,"3","2.5",1720,8755,"1","0","0","3",1000,720,"Federal Way","WA 98023",5,"06","04","2"
1126000,"5","3.5",3880,13885,"2","0","3","4",2540,1340,"Bellevue","WA 98006",35,"06","04","3"
280000,"2","1",960,4920,"1","0","0","3",960,0,"Seattle","WA 98117",15,"06","04","0"
1901000,"3","2.5",2660,13367,"2","0","2","3",2660,0,"Yarrow Point","WA 98004",22,"06","04","0"
865000,"3","1.75",2090,4725,"2","0","0","3",1610,480,"Seattle","WA 98199",1,"06","04","1"
364950,"4","2.5",2310,8030,"2","0","0","3",2310,0,"Duvall","WA 98019",36,"06","04","0"
212500,"3","1",920,14400,"1","0","0","4",920,0,"Auburn","WA 98001",37,"06","04","0"
135000,"1","1",790,13062,"1","0","0","3",790,0,"Seattle","WA 98168",15,"06","04","0"
437000,"2","1.75",1500,6800,"1","0","0","4",910,590,"Seattle","WA 98117",32,"06","04","2"
390000,"3","1",1240,11108,"1","0","0","4",1240,0,"Normandy Park","WA 98166",62,"06","04","0"
119500,"3","1",1170,11000,"1","0","0","2",1170,0,"Duvall","WA 98019",34,"06","04","0"
2400000,"5","3.25",3410,9088,"2","0","3","3",2760,650,"Seattle","WA 98119",20,"06","04","2"
837500,"4","2.5",2700,9320,"2","0","0","4",2700,0,"Kirkland","WA 98033",20,"06","04","0"
327500,"4","1.75",1650,7800,"1","0","0","3",1650,0,"Renton","WA 98058",17,"06","04","0"
175000,"2","1",670,2378,"1","0","0","3",670,0,"Seattle","WA 98126",13,"06","04","0"
289950,"3","2",1670,7757,"1","0","0","3",1670,0,"Kent","WA 98030",22,"06","04","0"
4e+05,"3","1.75",1530,10731,"1","0","0","3",1530,0,"Kenmore","WA 98028",28,"06","04","0"
219950,"3","2.25",1500,7615,"1","0","0","3",1150,350,"Federal Way","WA 98023",30,"06","04","1"
161700,"4","1.75",1720,7200,"1","0","0","3",1220,500,"Federal Way","WA 98023",40,"06","04","1"
